Complex id;Complex name;Synonyms;organism;subunits (UniProt IDs);subunits (Entrez IDs);protein complex purification method;PubMed id;FunCat categories;"functional comment";"disease comment";"subunit comment";
820;SNARE complex (STX6, SNAP23);;Human;O00161,O43752;8773,10228;MI:0019- coimmunoprecipitation;11001914;20.09.07.27,20.09.16.09.05;"SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.";"";"";
2399;ITGA3-ITGB1-CD63 complex; integrin complex;Human;P08962,P26006,P05556;967,3675,3688;MI:0019- coimmunoprecipitation;9360995;34.05,34.07;"";"";"";
2915;CASK-Caskin1 complex;;Rat;Q62915,Q8VHK2;29647,140722;MI:0006- anti bait coimmunoprecipitation | MI:0096- pull down;12040031;14.10,34.03.01,73.03.13,77.03.01.01.01;"Caskin1 and Mint1 bind to the same site on CASK and compete with each other for CASK binding.";"";"";
505;Kir4.1-dystrophin complex, cortical astrocytes;;Mouse;P11531,Q9JM63;13405,16513;MI:0019- coimmunoprecipitation | MI:0030- cross-linking studies;15102837;20.01.01.01,20.03.01.01,70.02,73.03.11,77.03.01.01;"";"";"The dystrophin isoform has been described as Dp71.";
5151;Nsf-Stx1a-Napa complex;;Rat;P54921,Q9QUL6,P32851;140673,60355,116470;MI:0019- coimmunoprecipitation;1315316;20.09.07.27,20.09.16.09.05,77.03.11.07;"";"";"";
3014;Cohesin complex, incomplete (Stag3, Scp1, Ss181);;Mouse;Q7TQF3,O70576,Q62209;269397,50878,20957;MI:0006- anti bait coimmunoprecipitation;15870106;10.03.01.01.11,10.03.04.05,16.03.01,42.10.03,70.10.03;"Cohesin-complex proteins ensure that sister chomatids remain paired during meiosis.";"";"";
1537;Heterotrimer complex (Rnd1, Rras, Plxnb1);;Mammalia;Q8CJH3,Q8BLR7,P10833;235611,223881,20130;MI:0019- coimmunoprecipitation;15297673;16.01.01,18.02.01.01.01,30.05,34.07;"";"";"";
2228;BLM-RAD51L3-XRCC2 complex;;Human;P54132,O75771,O43543;641,5892,7516;MI:0006- anti bait coimmunoprecipitation;12975363;10.01.05.01,70.10;"Interaction between BLM and RAD51L3 is mediated through the N-terminal domain of BLM. RAD51L3-XRCC2 complex stimulates ability of BLM to disrupt Holliday junction structures. ";"BLM is involved in Bloom's syndrome (BS).";"";
2219;TERF1 homodimer complex;;Human;P54274;7013;MI:0413- electrophoretic mobility shift assay;9391075;10.03.01,16.03.01,42.10.03;"TERF1 is shown to be important in regulating telomere length. It may connect mitotic control to the telomere regulatory machinery.";"";"";
2345;ITGAV-ITGB5-ICAM4 complex; integrin complex;Human;Q14773,P06756,P18084;3386,3685,3693;MI:0401- biochemical;11435317;16.01,34.07;"";"";"";
2236;ASF1-histone containing complex;;Human;Q9Y294,Q9NVP2,Q13112,O96017,P68431,P49321,P50502;25842,55723,8208,11200,8350,4678,6767;MI:0071- molecular sieving;15664198;10.01.03,10.01.09.05,42.10.03;"Asf1 provides the cells with a buffering system for histone excess generated in response to stalled replication and explains how mammalian cells maintain a critical "active" histone pool available for deposition during recovery from replication stresses.";"";"";
3076;Srf-Elk1 complex;;Rat;A4GTP4,Q9JM73;314436,20807;MI:0006- anti bait coimmunoprecipitation;15014501;11.02.03.04.03,45.03.12.02,75.03.12.02;"The authors demonstrate that myocardin and Elk-1 compete for interaction with a common docking site on SRF and that Elk-1 acts as a signal-responsive repressor of smooth muscle gene expression by displacing myocardin from SRF within the context of native chromatin.";"";"Since Srf from rat was not available in the UniProt database at the time of annotation, the orthologous protein from mouse was used. ";
5728;VEGFR2-STAT3 complex, VEGF induced;;Bovine;Q28197,P61635;407170,508541;MI:0006- anti bait coimmunoprecipitation;12824281;11.02.03.04.01,30.05.01.12,41.05.16;"VEGF promotes STAT3-VEGFR2 complex formation in BREC cells, but not in BAEC cells.";"";"";
3010;TFIID subcomplex; TFIID (stable core) subcomplex;Human;Q16514,O00268,Q15542,P49848,Q16594;6883,6874,6877,6878,6880;MI:0019- coimmunoprecipitation;16895980;11.02.03.01.01,11.02.03.04,16.03.01,70.10;"The subunit stoichiometry is predicted by Sanders et al. (PMID:12138208).";"";"";
2220;RAD52-ERCC4-ERCC1 complex;;Human;P07992,Q92889,P43351;2067,2072,5893;MI:0004- affinity chromatography technologies | MI:0006- anti bait coimmunoprecipitation;14734547;01.03.16.03,10.01.05,70.10;"Rad52-XPF-ERCC1 complex processes recombination intermediates generated during the repair of DNA double strand breaks.";"ERCC4 is involved in xeroderma pigmentosum group F.";"";
1181;C complex spliceosome;;Human;O60306,Q8WUQ7,O60508,Q99459,Q9BZJ0,Q9P013,Q9HCG8,Q9BUQ8,Q9UJV9,P17844,Q96DF8,Q9H5Z1,Q92620,Q14562,Q15029,P38919,Q14331,Q9BRR8,P09651,P22626,P51991,P07910,P52597,P31943,P61978,P52272,O43390,Q00839,Q9ULR0,Q9Y333,P62310,P61326,Q9BRX9,P11940,O43660,Q9H307,Q9UNP9,Q9Y3C6,Q9H2H8,Q96BP3,Q9UMS4,Q13523,O94906,Q6P2Q9,Q9UKM9,Q9NW64,Q9Y5S9,P38159,O43290,Q6UX04,Q15459,Q15428,Q12874,O75533,Q13435,Q15393,Q07955,P42285,O95391,O75643,Q96DI7,P09661,P14678,P08579,P62314,P62316,P62318,P62304,P62306,P62308,Q13573,Q8IYB3,Q9UQ35,O95926,O60506,Q9UBB9,Q86V81,Q01081,Q9HCS7,Q6NZY4;9716,58509,51362,988,51340,51503,57703,9416,51428,1655,8220,60625,9785,1659,9343,9775,2483,55094,3178,3181,220988,3183,3185,3187,3190,4670,10236,3192,57461,57819,27258,4116,84292,26986,5356,5411,10450,51645,53938,23398,27339,8899,24148,10594,22913,55696,9939,27316,9092,10283,10291,8175,10946,23451,10992,23450,6426,23517,10569,23020,9410,6627,6628,6629,6632,6633,6634,6635,6636,6637,22938,10250,23524,25949,10492,24144,10189,7307,56949,55596;MI:0028- cosedimentation in solution | MI:0096- pull down;11991638;16.03.03,11.04.03.01,70.10;"In eukaryotes, the removal of introns from nascent transcripts is mediated by a highly dynamic, macromolecular machine called the spliceosome.";"";"";
2969;mTORC2 complex (mTOR/FRAP1, LST8, mAVO3/RICTOR);;Human;P42345,Q9BVC4,Q6R327;2475,64223,253260;MI:0019- coimmunoprecipitation;15467718;40.01,42.04.03;"mTORC1 and mTORC2 constitute a primordial signalling network conserved in eukaryotic evolution to control the fundamental process of cell growth.";"";"";
1032;ORC 2-4 complex (origin recognition 2-4 complex);;Human;Q13416,Q9UBD5,O43929;4999,23595,5000;MI:0006- anti bait coimmunoprecipitation;11323433;10.01.03.03,16.19.03,70.10.03;"HsOrc2, HsOrc3, and HsOrc4 form a core upon which the ordered assembly of HsOrc5 and HsOrc1 takes place.";"";"";
3457;B23-NPM3 complex;;Mouse;Q61937,Q9CPP0;18148,18150;MI:0018- two hybrid;15596447;12.01;"NPM3 interacts with Nucleophosmin to inhibit ribosome biogenesis.";"";"";
1216;Hspb2-Hspb3 complex;;Rat;O35878,Q9QZ58;161476,78951;MI:0071- molecular sieving | MI:0019- coimmunoprecipitation;10625651;16.01;"";"";"";
3001;Smad2-Smad4 heteromer complex;;Mammalia;Q62432,P97471;17126,17128;MI:0071- molecular sieving;9670020;11.02.03.04.01,30.05.01.18.01;"Complexes with two molecules of Smad4 and only one molecule of Smad2 also exist. ";"";"";
130;Gamma-secretase complex (Aph1a, Psen1, Psenen, Ncstn); presenilin complex;Mouse;Q8BVF7,P57716,P49769,Q9CQR7;226548,59287,19164,66340;MI:0413- electrophoretic mobility shift assay;14717705;14.07.11,18.01.05,18.02.09,30.01.05.03,30.05.02.14,34.05,40.10.02.01,70.02,70.08;"Proteolytic cleavage within the hydrophobic transmembrane domains of Notch and APP are intimately associated with a multimeric gamma-secretase complex that contains the presenilin-1 or presenilin-2 and the membrane glycoprotein nicastrin.";"";"Three variants of APH1 (APH1A short, APH1A long and APH1B) as well as two presenillin variants (PSEN1 and PSEN2) allow the formation of six different gamma-secretase complexes.";
1146;Cleavage stimulation factor;;Human;Q05048,P33240,Q12996;1477,1478,1479;MI:0019- coimmunoprecipitation;10669729;11.04.03.05,16.03.03,70.10;"Polyadenylation of mRNA precursors is a two-step reaction requiring multiple protein factors. Cleavage stimulation factor (CstF) is a heterotrimer necessary for the first step, endonucleolytic cleavage, and it plays an important role in determining the efficiency of polyadenylation. The cleavage and polyadenylation specificity factor (CPSF) recognizes the highly conserved hexanucleotide AAUAAA, whereas CstF binds to GU- or U-rich elements downstream of the poly(A) site.";"";"";
3006;TGF-beta-receptor type II homodimer complex;;Mammalia;Q62312;21813;MI:0029- cosedimentation through density gradients;9472030;16.01,30.05.01.18.01,70.07;"The type II receptor can bind TGF-beta in the absence of T-beta-RI. ";"";"";
2374;ITGAV-ITGB3-LAMA4 complex; integrin complex;Human;P06756,P05106,Q16363;3685,3690,3910;MI:0004- affinity chromatography technologies;16824487;16.01,34.07,70.27.01,77.03.03.02;"The alpha4 laminin subunit mediates endothelial cell-adhesion through alpha(v)beta3 integrin and that the key site is G1121-1139. ";"The G1121-1139 peptide promotes angiogenesis in vivo.";"";
5367;THRB-RXRB complex;;Human;P28702,P10828;6257,7068;MI:0096- pull down;9346901;30.01.09.08;"";"";"";
2981;Nkx3.2-SMAD1 complex;;Mammalia;P97503,P70340;12020,17125;MI:0007- anti tag coimmunoprecipitation;14612411;11.02.03.04,30.05.01.18,70.10;"Complex formation is enhanced in the presence of BMP signalling. ";"";"";
2347;ITGAV-ITGB5-SPP1 complex; integrin complex;Human;P06756,P18084,P10451;3685,3693,6696;MI:0110- text mining;16005200;16.01,34.07;"";"";"";
2602;P-TEFb-7SKRNA-HEXIM1 complex;;Human;O60563,P50750,O94992;904,1025,10614;MI:0007- anti tag coimmunoprecipitation;14580347;01.04,11.02.03.01.04,11.02.03.04,18.01.01,18.02.01,70.10;"7SK RNA is required for HEXIM1 to associate with P-TEFb complex. This allowes HEXIM1 to inhibit transcription. P-TEFb dissociates from HEXIM1 and 7SK in cells undergoing stress response, increasing the level of active P-TEFb for stress-induced transcription.";"";"";
991;Tubulin polyglutamylase complex;;Mouse;Q66JT5,Q99MS8,Q91YK0,Q9CQM0,Q91V51;66648,110012,102747,66257,319953;MI:0019- coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;15890843;45.03.15,75.03.15;"";"";"";
2783;BARD1-BRCA1-CSTF64 complex;;Human;Q99728,P38398,P33240;580,672,1478;MI:0006- anti bait coimmunoprecipitation;11257228;11.04.03.05,32.01.09,70.10;"DNA damage increases formation of a CstF-BARD1-BRCA1 inhibitory complex. Complex formation represses polyadenylation of mRNA. ";"BRCA1 is involved in breast cancer.";"";
352;DNA ligase IV-XRCC4 complex;;Human;P49917,Q13426;3981,7518;MI:0004- affinity chromatography technologies;10854421;10.01.05.01,10.01.05.03.03,16.03.01,70.10.03;"";"";"";
2650;DNMT3B-DNMT3L complex;;Human;Q9UBC3,Q9UJW3;1789,29947;MI:0071- molecular sieving;15105426;10.01.09.01;"";"";"";
5117;pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2);;Human;P26358,Q16254,Q13547,Q08999,O43463;1786,1874,3065,5934,6839;MI:0019- coimmunoprecipitation | MI:0047- far western blotting;12789259;11.02.03.01;"";"";"";
3185;ACT homodimer complex;;Human;Q5TD97;9457;MI:0018- two hybrid;11046156;11.02.03.04,18.01.07,18.02.09;"ACT protein forms homodimer complexes.";"";"";
460;CRB1-MPP5-INADL complex;;Human;P82279,Q8NI35,Q8N3R9;23418,10207,64398;MI:0019- coimmunoprecipitation;11927608;40.01.03,41.05.19,42.06,70.06;"This complex  appears to be evolutionarily conserved and likely plays an important role in protein targeting and cell polarity.";"";"";
5459;Axin2-Ctnnb1-Apc complex;;Mouse;Q61315,O88566,Q02248;11789,12006,12387;MI:0007- anti tag coimmunoprecipitation;9554852;30.05.02.20;"The authors suggest that the assembly of a multiprotein complex by conductin controls the stability of b-catenin.";"";"";
3009;TFIID complex; TFIID holoenzyme complex;Human;P21675,Q15544,Q16514,Q6P1X5,O00268,Q15542,P49848,Q16594,P20226;6872,6882,6883,6873,6874,6877,6878,6880,6908;MI:0019- coimmunoprecipitation;16895980;11.02.03.01.01,11.02.03.04,16.03.01,70.10;"The subunit stoichiometry is predicted by Sanders et al. (PMID:12138208).";"";"";
495;Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial; Complex III | Cytochrome reductase | Ubiquinol:cytochrome c oxidoreductase;Mouse;Q9D0M3,P00158,Q9CPX8,Q8R1I1,Q9D855,Q9CZ13,Q9DB77,Q9CR68,P99028,Q9CQ69;66445,17711,66594,66152,67530,22273,67003,66694,66576,22272;MI:0069- mass spectrometry studies of complexes | MI:0019- coimmunoprecipitation;16120479;02.10,02.11.05,02.13.03,20.01.15,70.16.05,75.03.12.03;"";"";"Complex III consists of 11 subunits- displayed just 10 subunits-  reason: Subunit V precursor (Rieske iron sulfur protein) contains subunit IX, compare PMID:8386158- subunit XI (Q9CPX8) could not be experimentally identified.";
389;ORC complex (origin recognition complex);;Human;Q13415,Q13416,Q9UBD5,O43929,O43913,Q9Y5N6;4998,4999,23595,5000,5001,23594;MI:0007- anti tag coimmunoprecipitation;16549788;10.01.03.03,16.19.03,70.10.03;"Orc6 is only weakly associated with the ORC complex.";"";"";
5262;TCF4-CTNNB1 complex;;Human;P35222,P15884;1499,6925;MI:0225- chromatin immunoprecipitation array;15782138;11.02.03.01;"";"";"";
2547;PLC-gamma-1-SLP-76-SOS1-LAT complex;;Human;O43561,Q13094,P19174,Q07889;27040,3937,5335,6654;MI:0019- coimmunoprecipitation;15696170;30.01.09.11,30.05.01.12,36.25.16.03.03;"In a supplementary figure the authors show that PLC-gamma-1, SLP-76 and Sos1 are effectively recruited to LAT in the absence of Dyn2. The results show further that when Dyn2 was present, several tyrosine-phosphorylated proteins coimmunoprecipitated with Lat, including SLP76, PLC-gamma1 and several other unidentified proteins. PLC-gamma-1 total tyrosine phosphorylation was diminished in the absence of Dyn2.";"";"";
185;Synaptotagmin-sodium channel complex (Syt2-Scn2a-Scn1b);;Rat;Q00954,P04775,P29101;29686,24766,24805;MI:0006- anti bait coimmunoprecipitation;10737807;20.01.01.01,20.03.01.01,20.09.16.09.03,34.03,70.02;"The results imply that synaptotagmin can associate with voltage-gated ion channels dependent on and independently of SNARE protein interactions.";"";"";
1152;FA complex (Fanconi anemia complex);;Human;O15360,Q8NB91,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,Q8IYD8;2175,2187,2176,2178,2188,2189,55120,57697;MI:0019- coimmunoprecipitation;16116422;14.07.05,32.01.09,70.10;"The Fanconi complex normally promotes a cascade of changes in a biochemical pathway that ultimately leads to the repair of cellular DNA damage. But if any of the proteins within the complex are mutated, the enzyme FancL is disabled and the DNA repair pathway is disrupted. ";"FA complex is involved in Fanconi anemia (FA) disease.";"";
2006;Ptpra homodimer complex;;Mouse;P18052;19262;MI:0030- cross-linking studies;10913175;18.02.01.02,70.03;"Based on surface cross-linking studies, the authors provide the first evidence that RPTPalpha homodimerizes efficiently on the cell surface via multiple domains, suggesting that dimerization-mediated negative regulation of RPTPalpha biological activity is likely to be physiologically relevant.";"";"";
2752;CARMA1-BCL10-MALT1 complex;;Human;O95999,Q9BXL7,Q9UDY8;8915,84433,10892;MI:0019- coimmunoprecipitation;17478723;30.01.05.01.04,70.02;"The multiprotein complex consisting of the membrane-associated adapter protein CARMA1, the caspase-like protein MALT1, and the adapter protein BCL-10 is critical for TCR-dependent activation of the I{kappa}B kinase complex and subsequent NF-{kappa}B nuclear translocation.";"";"";
1136;Mss4-Itga7 complex;;Mouse;Q61738,Q91X96;16404,98710;MI:0019- coimmunoprecipitation | MI:0018- two hybrid;17172637;16.01,18.02,70.02;"Mss4 binds to the cytosolic membrane proximal conserved region of {alpha}-integrin chains and this interaction is essential for MT1-MMP-mediated activation of MMP-2 and -9 as well as for ECM organization (PMID:17172637).";"";"";
487;Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial; Complex III | Cytochrome reductase | Ubiquinol:cytochrome c oxidoreductase;Bovine;P00125,P00157,P07552,P00130,P00129,P31800,P23004,P13272,P00126,P13271;512500,3283889,281570,616109,616871,282393,282394,287020,613899,286885;MI:0069- mass spectrometry studies of complexes | MI:0019- coimmunoprecipitation;16120479;02.10,02.11.05,02.13.03,20.01.15,70.16.05,75.03.12.03;"";"";"Complex III consists of 11 subunits- displayed just 10 subunits-  reason: Subunit V (Rieske iron sulfur protein) contains subunit IX (= precursor of subunit V), compare PMID:8386158- subunit XI (P07552) could not be experimentally identified.";
2768;IKK complex (NEMO, IKKB);;Rat;Q9QY78,Q6TMG5;84351,309295;MI:0019- coimmunoprecipitation | MI:0029- cosedimentation through density gradients;17419723;14.07.03,16.03.01,18.02.01.01.05;"NEMO molecules do not form a tripartite IKK complex with an IKKalpha-IKKbeta heterodimer.  NEMO is able to form a complex with the monomeric forms of IKKalpha and IKKbeta.";"";"";
1379;GALNS-lysosomal hydrolase 1.27 MDa complex;;Human;P10619,P34059,P16278,Q99519;5476,2588,2720,4758;MI:0071- molecular sieving | MI:0029- cosedimentation through density gradients | MI:0006- anti bait coimmunoprecipitation;8910459;01.05.03,70.25;"The 1.27-MDa complex of lysosomal hydrolases is essential for keratan sulfate catabolism. Disruption of this complex may be responsible for the KS accumulation in beta-galactosidosis and galactosialidosis patients. Association of GALNS with the three other lysosomal hydrolases protects GALNS in lysosomes.";"";"";
5495;TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2);;Human;P51946,P50613,P18074,P19447,P32780,Q13888;902,1022,2068,2071,2965,2966;MI:0019- coimmunoprecipitation;12820975;01.04,10.01.05.01,10.03,11.02.03.01,11.02.03.04,18.01.01,18.02.01,70.10;"";"Xeroderma pigmentosum (XP)- Trichothiodystrophy (TTD)- Mutations in the XPD gene result in xeroderma pigmentosum (XP) and trichothiodystrophy (TTD), the phenotypes of which are often intricate.";"";
746;C/EBPalpha-HNF6 complex;;Human;P49715,Q9UBC0;1050,3175;MI:0004- affinity chromatography technologies | MI:0019- coimmunoprecipitation;16440369;11.02.03.04.01,70.10;"Formation of the C/EBPalpha-HNF6 protein complex required the HNF6 cut domain and the C/EBPalpha activation domain (AD) 1/AD2 sequences. The C/EBPalpha-HNF6 protein complex stimulates recruitment of the CBP coactivator protein for expression of Foxa2.";"";"";
5928;CNK1-SRC-RAF1 complex;;Human;Q969H4,P04049,P12931;10256,5894,6714;MI:0007- anti tag coimmunoprecipitation;15845549;30.01.05;"The results indicated that CNK1 regulates the Src-dependent activation of Raf-1 only under optimized conditions. Too low or too high amounts of CNK1 prevented the formation of the trimeric complex and promoted dimerization between CNK1 and Src or Raf-1, thereby preventing activation of Raf-1 by Src. The authors describe that CNK1 acts as a scaffold protein that assembles and coordinates two kinases of a single signaling pathway.";"";"";
3103;ITGAV-ITGB3-SLC3A2 complex; integrin complex;Human;P06756,P05106,P08195;3685,3690,6520;MI:0019- coimmunoprecipitation;18032696;34.05,34.07,70.02;"";"";"";
1108;DNA synthesome complex (15 subunits);;Human;P18858,P12004,P09884,Q14181,P28340,P49005,Q15054,Q9HCU8,Q07864,P56282,Q9NRF9,Q9NR33,P49642,P49643,P35251;3978,5111,5422,23649,5424,5425,10714,57804,5426,5427,54107,56655,5557,5558,5981;MI:0226- ion exchange chromatography | MI:0029- cosedimentation through density gradients | MI:0006- anti bait coimmunoprecipitation;9563011;10.01.03,70.10;"";"";"";
1067;CD8A-LCK complex;;Human;P01732,P06239;925,3932;MI:0019- coimmunoprecipitation;11034334;30.05.01.12,36.25.16,70.02.01;"The authors found that newly synthesized p56lck binds rapidly to CD8-alpha throughout the exocytic pathway and about 50% of complexed p56lck reaches the cell surface.";"";"";
2381;ITGA2B-ITGB3 complex;;Human;P08514,P05106;3674,3690;MI:0004- affinity chromatography technologies;8132607;34.07;"";"";"";
1642;p16-cyclin D2-CDK4 complex;;Human;P30279,P11802,P42771;894,1019,1029;MI:0006- anti bait coimmunoprecipitation;7739547;10.03.01,30.01.05.01;"p16 binds to preassembled cyclinD-CDK complex in vitro and inhibits their activity without replacing Cyclin D. However, affinity for p16 to the uncomplexed CDK4 is higher.";"";"";
1084;Tiam2-PAR-3-aPKC-PAR-6-Rac1-GTP complex;;Rat;Q9Z340,Q6B4M5,P97701,Q6RUV5,Q6ZPF3;81918,307799,84006,363875,24001;MI:0096- pull down;15723051;30.01.05.05.01,40.01.03,41.05.13,41.05.19,43.03.13,73.03.13;"";"";"Since Tiam2 from rat was not available in the UniProt database at the time of annotation, the orthologous protein from mouse was used.";
1254;Menin-associated histone methyltransferase complex; menin HMTase complex;Human;Q9UBL3,Q9C005,O00255,P30876,Q15291,Q9UMN6,P61964;9070,84661,4221,5431,5929,9757,11091;MI:0006- anti bait coimmunoprecipitation | MI:0029- cosedimentation through density gradients;14992727;10.01.09.05,10.01.09.07,11.02.03.04.01,14.07.09,42.10.03,43.03,70.10;"The menin-associated complex methylates histone H3 on lysine 4, suggesting menin activates the transcription of differentiation-regulating genes by covalent histone modification, and that this activity is related to tumor suppression by MEN1. ";"MEN1 gene is mutated in familial multiple endocrine neoplasia type 1.";"";
2171;Ubiquitin E3 ligase (CHEK1, CUL4A);;Human;O14757,Q13619;1111,8451;MI:0019- coimmunoprecipitation;16137618;14.07.05,14.13.01.01,32.01.09,70.10;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. The Chk1 kinase is a major effector of S phase checkpoint signaling during the cellular response to genotoxic stress. Replicative stress induces the polyubiquitination and degradation of Chk1 in human cells.";"";"";
